Date,TransactionID,ProductID,ProductName,Category,Quantity,Price,Type,Amount,PaymentMode
2026-04-08,TXN2326,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-04-08,TXN2327,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-04-08,TXN2328,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-08,TXN2329,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-04-08,TXN2330,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-04-08,TXN2331,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-08,TXN2332,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-08,TXN2333,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-08,TXN2334,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-08,TXN2335,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-08,TXN2336,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-09,TXN2337,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-09,TXN2338,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-09,TXN2339,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-04-09,TXN2340,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-09,TXN2341,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-04-09,TXN2342,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-04-09,TXN2343,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-09,TXN2344,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-09,TXN2345,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-09,TXN2346,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-09,TXN2347,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-04-09,TXN2348,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Cash
2026-04-10,TXN2349,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-04-10,TXN2350,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-10,TXN2351,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-10,TXN2352,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-10,TXN2353,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-10,TXN2354,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-10,TXN2355,P102,Gold Winner Sunflower Oil 1L,Oils,5,140,Sale,700,UPI
2026-04-10,TXN2356,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,5,280,Sale,1400,Cash
2026-04-10,TXN2357,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-10,TXN2358,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-04-10,TXN2359,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-04-10,TXN_ELEC_042026,EXP_ELEC,Electricity Bill,Utilities,1,3095,Expense,3095,UPI
2026-04-11,TXN2360,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-11,TXN2361,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-04-11,TXN2362,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-11,TXN2363,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-04-11,TXN2364,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-11,TXN2365,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-04-11,TXN2366,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-11,TXN2367,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-04-11,TXN2368,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-04-11,TXN2369,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-04-11,TXN2370,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-11,TXN2371,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-04-11,TXN2372,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-04-11,TXN2373,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-11,TXN2374,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-04-11,TXN2375,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-04-11,TXN2376,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-11,TXN2377,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-11,TXN2378,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,Cash
2026-04-11,TXN2379,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-11,TXN2380,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,UPI
2026-04-11,TXN2381,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-04-11,TXN2382,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-04-12,TXN2383,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-12,TXN2384,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-12,TXN2385,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-12,TXN2386,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-12,TXN2387,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-04-12,TXN2388,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-12,TXN2389,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-12,TXN2390,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-04-12,TXN2391,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-12,TXN2392,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-12,TXN2393,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-12,TXN2394,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-04-12,TXN2395,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-04-12,TXN2396,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-12,TXN2397,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-12,TXN2398,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Card
2026-04-12,TXN2399,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-12,TXN2400,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-04-12,TXN2401,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-04-12,TXN2402,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-04-12,TXN2403,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-04-12,TXN2404,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-04-12,TXN2405,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-13,TXN2406,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Cash
2026-04-13,TXN2407,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-13,TXN2408,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-04-13,TXN2409,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-13,TXN2410,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-13,TXN2411,P105,Toor Dal Premium 1kg,Pulses,5,180,Sale,900,Cash
2026-04-13,TXN2412,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-13,TXN2413,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-13,TXN2414,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-04-13,TXN2415,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-13,TXN2416,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-13,TXN2417,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Card
2026-04-13,TXN2418,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-13,TXN2419,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-14,TXN2420,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-14,TXN2421,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-04-14,TXN2422,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-04-14,TXN2423,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-04-14,TXN2424,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-14,TXN2425,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-04-14,TXN_RESTOCK_2425,P103,Restock: Tata Salt 1kg,Restock,41,20,Expense,820,Cash
2026-04-15,TXN2426,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-15,TXN2427,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-04-15,TXN2428,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Card
2026-04-15,TXN2429,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-15,TXN2430,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-04-15,TXN2431,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-04-15,TXN2432,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-15,TXN2433,P106,Britannia Marie Gold Biscuits,Snacks,5,15,Sale,75,UPI
2026-04-15,TXN2434,P101,Premium Basmati Rice 5kg,Grains,5,450,Sale,2250,UPI
2026-04-15,TXN2435,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-15,TXN2436,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-04-15,TXN2437,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-16,TXN2438,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-16,TXN2439,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-16,TXN2440,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Card
2026-04-16,TXN2441,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-16,TXN2442,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-16,TXN2443,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-04-17,TXN2444,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-17,TXN2445,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-04-17,TXN2446,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-04-17,TXN2447,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-17,TXN2448,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-04-18,TXN2449,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-18,TXN2450,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-18,TXN2451,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-18,TXN2452,P101,Premium Basmati Rice 5kg,Grains,6,450,Sale,2700,UPI
2026-04-18,TXN2453,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-18,TXN2454,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-18,TXN2455,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-18,TXN2456,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-04-18,TXN2457,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-04-18,TXN2458,P102,Gold Winner Sunflower Oil 1L,Oils,5,140,Sale,700,UPI
2026-04-18,TXN2459,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-04-18,TXN2460,P105,Toor Dal Premium 1kg,Pulses,6,180,Sale,1080,UPI
2026-04-18,TXN2461,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-04-18,TXN2462,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Cash
2026-04-18,TXN2463,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-18,TXN2464,P102,Gold Winner Sunflower Oil 1L,Oils,5,140,Sale,700,UPI
2026-04-18,TXN2465,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Cash
2026-04-18,TXN2466,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-18,TXN2467,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-04-18,TXN2468,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-04-18,TXN2469,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-19,TXN2470,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-19,TXN2471,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Card
2026-04-19,TXN2472,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-19,TXN2473,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-19,TXN2474,P103,Tata Salt 1kg,Condiments,6,28,Sale,168,UPI
2026-04-19,TXN2475,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,Cash
2026-04-19,TXN2476,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-19,TXN2477,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-04-19,TXN2478,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-19,TXN2479,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-04-19,TXN2480,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-19,TXN2481,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-19,TXN2482,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-04-19,TXN2483,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-19,TXN2484,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,Cash
2026-04-19,TXN2485,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-19,TXN2486,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-19,TXN2487,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-19,TXN2488,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-19,TXN2489,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-19,TXN2490,P106,Britannia Marie Gold Biscuits,Snacks,5,15,Sale,75,Cash
2026-04-19,TXN2491,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-19,TXN2492,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-04-20,TXN2493,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-04-20,TXN2494,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-20,TXN2495,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-04-20,TXN2496,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-20,TXN2497,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-04-20,TXN2498,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-04-20,TXN2499,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-20,TXN2500,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-04-20,TXN2501,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-20,TXN2502,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-21,TXN2503,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-21,TXN2504,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Cash
2026-04-21,TXN2505,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-04-21,TXN2506,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-04-21,TXN2507,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-04-21,TXN2508,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-21,TXN2509,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-21,TXN2510,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-21,TXN_RESTOCK_2510,P103,Restock: Tata Salt 1kg,Restock,48,20,Expense,960,Cash
2026-04-22,TXN2511,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Card
2026-04-22,TXN2512,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,Cash
2026-04-22,TXN2513,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-22,TXN2514,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-22,TXN2515,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-04-22,TXN2516,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-23,TXN2517,P107,Brooke Bond Red Label Tea 250g,Beverages,6,120,Sale,720,UPI
2026-04-23,TXN2518,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-04-23,TXN2519,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Card
2026-04-23,TXN2520,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-23,TXN2521,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Card
2026-04-23,TXN2522,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-04-23,TXN2523,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-04-23,TXN_RESTOCK_2523,P102,Restock: Gold Winner Sunflower Oil 1L,Restock,48,110,Expense,5280,Cash
2026-04-24,TXN2524,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,UPI
2026-04-24,TXN2525,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-24,TXN2526,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-04-24,TXN2527,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-24,TXN2528,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-04-24,TXN2529,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-04-24,TXN2530,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-04-24,TXN2531,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-24,TXN2532,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-24,TXN2533,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-25,TXN2534,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-04-25,TXN2535,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-04-25,TXN2536,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-25,TXN2537,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-04-25,TXN2538,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-25,TXN2539,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Card
2026-04-25,TXN2540,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-04-25,TXN2541,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-04-25,TXN2542,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-25,TXN2543,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-04-25,TXN2544,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-25,TXN2545,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-25,TXN2546,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,Cash
2026-04-26,TXN2547,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-26,TXN2548,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-04-26,TXN2549,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-26,TXN2550,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-04-26,TXN2551,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-04-26,TXN2552,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-26,TXN2553,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Card
2026-04-26,TXN2554,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-26,TXN2555,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Cash
2026-04-26,TXN2556,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Cash
2026-04-26,TXN2557,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-04-26,TXN2558,P108,Sunsilk Black Shampoo 180ml,Personal Care,5,145,Sale,725,Card
2026-04-26,TXN2559,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-04-27,TXN2560,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-04-27,TXN2561,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-04-27,TXN2562,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-04-27,TXN2563,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,Cash
2026-04-27,TXN2564,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-27,TXN2565,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-27,TXN2566,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-27,TXN2567,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-04-28,TXN2568,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-04-28,TXN2569,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-28,TXN2570,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-04-28,TXN2571,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-28,TXN2572,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-28,TXN2573,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-28,TXN2574,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-04-29,TXN2575,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-29,TXN2576,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-29,TXN2577,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Card
2026-04-29,TXN2578,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-04-29,TXN2579,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-04-29,TXN2580,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-04-29,TXN2581,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-04-29,TXN2582,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-30,TXN2583,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-30,TXN2584,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-30,TXN2585,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-04-30,TXN2586,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-30,TXN2587,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-30,TXN2588,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-04-30,TXN2589,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-30,TXN2590,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-04-30,TXN2591,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-04-30,TXN2592,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-04-30,TXN2593,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
